Archivo,Texto,Prediccion
9c2ec049191046b1818d938a15ea0635_20230513t13_49_utc.txt,sí con la pareja aló sí con ella buenos días bien sí señora uy pues no he tenido la verdad he estado como volatil en el mirador a el plan de estudios será que podemos hablar el lunes lo reviso y eso vale mucho mejor bueno que esté muy bien hasta luego,Neutral
9c3c50eeade341df8da30221a49f876c_20230513t14_35_utc.txt,muy bien gracias sí mira estoy interesado necesito conocer fechas de inicio si tienen convenio con el ictet y qué más el proceso de admisión como es sí ya y esa es la que tiene una duración de tres semestres cierto yo soy ingeniero industrial politécnico gran colombiano soy de dos disculpa la carta de recomendación que me dice son dos ah ya listo y disculpa en la última pregunta lo de la carta de compromiso de la empresa así sea virtual también es requerido listo vale te entiendo sí te entiendo no por el momento no pero sí me gustaría conocer un formato o algo sobre esa carta de la empresa ah sí por favor perfecto listo estoy muy interesado y por último me gustaría saber si la universidad algunos estudiantes de maestría cuentan con convenios internacionales o algo así no de la maestría a la cual quiero ingresar a la javeriana listo otra cosa el programa está acreditado el programa está acreditado en alta calidad claro entonces con el contacto de la persona que me vas a enviar podría dejar unas dudas más puntuales del programa como tal ah bueno genial y disculpa hay manera de atención presencial o todo es por virtual y teléfono solo lunes a viernes sí ah entonces los sábados definitivamente no listo listo entonces te agradezco por toda la información por whatsapp sí sí es correcto ah bueno listo te agradezco mucho,Positivo
9c3f1b9bfe9e4c23b6618aa1b9f4d86a_20230513t16_20_utc.txt,aló vale gracias,Neutral
9d9ad8e2eec04d229b011b08caac2399_20230513t14_46_utc.txt,díaz de dónde me llamó señora encuentro en una reunión laboral qué pena molestarte me puedes llamar después de mediodía perfecto muchas gracias,Neutral
a7b2c245f1ec43368e70d417e3ed25d1_20230513t13_47_utc.txt,sí señor muy bien y usted sí es que estoy pendiente a ver si económicamente puedo entonces estoy todavía como revisando y eso sí listo muchas gracias,Neutral
ae031a33d30840e9aab5fd43bf33b425_20230513t15_47_utc.txt,sí vale bien estoy estudiando medicina vale muchas gracias,Neutral
b5aebd973c9e4460be36e17f510224c5_20230513t15_18_utc.txt,muy buenos días qué pena pero no tienen de pronto posgrados especialización en qué perdón pero o sea me estás hablando sin según lo entiendo me puedes describir mejor por favor sí señora vale muchas gracias estoy pendiente,Neutral
b67a535a4d3247049df0d1c8c4a09af7_20230513t14_41_utc.txt,sí sí con él muy bien ya la revisé revisé el pensum pero de verdad no me atrajo me atrajo el nombre pero no me atrajo el pensum correcto ok hasta luego,Neutral
b7a54eded9a24f8799e6294f474bed1b_20230513t16_01_utc.txt,cómo le va in cómo está sí señora sobre qué sería bueno dale cuántos semestres son y necesita uno un posgrado o algo o solo la maestría o no uno la hace soy enfermero jefe pero las inscripciones o hay que llenar un formulario o algo así pues qué te iba a decir y las clases son presenciales o virtuales todos los días no pero yo trabajo pues me tocaría primero hablar con el coordinador pero pues como estoy en la uci no sé sin embargo envíame el link y yo hablo con el coordinador a ver qué dicen solo hay esa maestría nada más solamente salud pública qué te iba a decir me puedes enviar el pensum más o menos y yo pues miro a ver qué puedo hacer y ya te escribo pues a ver si me dan permiso como ya es tan difícil pedir permiso pero como tú me dices que es una semana por cada mes no ajá y la financiación con la universidad cómo es o sea si la cuota inicial cuánto sería bueno bueno quinientos más o menos esa estampilla que valen para qué es solo la cobran una sola vez en nada más o todos los meses ah ya listo y mensual listo me puedes enviar al whatsapp yo a ver si le pido permiso o si me dan permiso aunque no creo porque hay muy pocos jefes en la uci entonces sin embargo envíame la información al whatsapp y yo hablo con el coordinador vale muy amable gracias muy amable gracias,Neutral
ba3102032f9d4b2d84c64ca97d0243c8_20230513t13_52_utc.txt,ajá sí señora de dónde de la universidad de sabriana cali bien sí señora y su merced sí señora soy bacteriólogo y laboratorista clínico en cuanto a la financiación de la matrícula estaba leyendo que la universidad ofrecía programas de becas ah listo listo muchísimas gracias por la información pues sí tengo que confirmar unas cositas de acá porque yo estoy trabajando y me tocaría ver la parte de movilizarme hasta la ciudad de allá bueno alicia muchas gracias muy amable,Neutral
bf657c872370453aa7577e731996bac5_20230513t15_55_utc.txt,aló buenos días sí señora bien muchas gracias no perdón es que ya no puedo realizar el diplomado bueno gracias gracias hasta luego,Negativo
cae8a78e89bb43dead56b392e63980fe_20230513t14_51_utc.txt,sí con quién muy bien gracias sí sí por favor sí romano bz arroba gmail punto com bueno,Neutral
ce4b3f92a3874a4389f7b43579e929af_20230513t15_04_utc.txt,buenos días sí dígame ah sí sí sí señor veintiséis de mayo hasta este pago estudio de psicología estoy en sexto diez por el momento creo que no la inscripción es por la página ah vale listo y ahí están también los contenidos cierto ah listo bueno vale hasta luego,Positivo
d09d3944097d47c3a4a50ba96a2e30c5_20230513t16_58_utc.txt,sí con él bien señor cómo está no no señor aún así no me ha llegado la información directamente al correo quisiera ver si me la puede compartir muchas gracias le agradezco igualmente que estés muy bien hasta luego,Neutral
d1989662afb94e7db4a95db8ef92dc48_20230513t13_35_utc.txt,sí señora muy bien sí señora mira en este momento no puedo atender tu llamada estoy en una clase será posible comunicarnos a las diez de la mañana sí sí señora está muy bien bueno bueno que tenga contigo muchas gracias hasta luego gracias,Negativo
d4e6e8127ba04aef99a10db847bf1147_20230513t15_45_utc.txt,mira es que ahorita estoy en una reunión entonces no puedo atender tu llamada bueno en la tarde muchas gracias,Neutral
dd1c87d3da3e4f3dbcbca74eb8bf9bba_20230513t13_58_utc.txt,usted desea que le envíe información del seminario que va a ser online y se va a realizar en agosto te la voy a enviar al whatsapp y si estás interesada entonces nos confirmas por ese mismo medio sí bueno muchas gracias que esté muy bien,Neutral
e05cdde7ba4442868a8a663ba1634581_20230513t15_23_utc.txt,sí con él bien gracias sí pues yo actualmente soy estudiante por el grado de la universidad sí pues en economía y finanzas sí entonces quería preguntar si también había como algún tipo de descuento o algo así para eso y en cuánto está el programa vale amigo gracias,Negativo
e1b74cc111324138860cf1f1fbfbeb01_20230513t15_35_utc.txt,de parte de quién en el momento puedo atender la llamada sí señora ya bueno regálame un segundito yo me voy a hacer una vueltita casi por acá y ese es el número en el que puedo comunicarme cierto perfecto gracias hasta la próxima noche,Neutral
ece40026e149425b8c37f0eb1f33deb4_20230513t15_41_utc.txt,buen día con ella bien juliette gracias a usted no en el momento me fue a declarar la información que me brindaban anteriormente y pues en ese momento la verdad sí es importante tomar la decisión ya en cuál universidad ingresar pero de pronto entre unos quince días más o menos podría ir tomando la decisión perfecto julia muchísimas gracias perfecto hasta luego,Neutral
f46a8cad1ac64aebb7ba63abe6e1079d_20230513t15_10_utc.txt,sí señora con él sí a este whatsapp está bien bueno hasta luego muchas gracias hasta luego,Neutral
f5075ec3b695471887eb5bd617aa45ef_20230513t13_59_utc.txt,cuénteme ah sí muchas gracias sí yo estaba mirándolas pero pues no pues ya en este momento ya vi pues como el costo del semestre y todo y no definitivamente no se ajusta con el presupuesto no muchísimas gracias,Negativo
f94e8c9f4fd34c27ba1e0d3af3c69d97_20230513t14_04_utc.txt,buenos días sí ok muchísimas gracias tengo la información que está publicada pero tengo una duda con la fecha de inicio estoy pensándolo la verdad quiero hacer un posgrado adicional ya tengo otros y el tema me llamó mucho la atención ok entiendo que el costo es siete millones me confirma los valores de la especialización por favor ok se paga semestral ah super yo creo que pagaría de contado sí por favor cómo son los requisitos de graduación de infogrado ok y cómo son las clases más o menos qué horarios trabajan y las formas de evaluación son normalmente trabajo o examen ah bueno muchísimas gracias hasta qué fecha cierran inscripciones de acuerdo el certificado de mi pregrado es necesario aún si yo tengo ya dos maestrías no no yo soy de cartagena estoy en la universidad de cartagena estoy en el externado de la universidad de barcelona no de la javeriana todavía perfecto perfecto ah bueno muchísimas gracias me ha dado una información muy completa le agradezco mucho sí si me lo puedes mandar al correo sería genial sí esta línea de whatsapp es espectacular háblanos entonces hasta luego,Positivo
fdf0a75b54cb44ab985516174b86dcc4_20230513t14_50_utc.txt,sí bien sí correcto me puedes llamar en cinco minutitos que es que estaba terminando algo urgente y ya te puedo atender gracias gracias bueno hasta luego,Neutral
009045a0a0384250a503eb34607c670c_20230520t15_58_utc.txt,buenos días ingrid con denise díaz cómo estás señora ingrid tengo una inquietud muy puntual la empresa flevo flevo sí financia con ustedes en el de derecho en el de derecho comercial permíteme es de cali permíteme un minutito ya te digo es que es mi hijo pero es que a última hora me dio como duda permíteme un momentico ya te digo ay ahora se me perdió cuál es uno uno cero diecisiete dos seis cuatro uno ocho dos sí señora exactamente el próximo viernes o sea hago el pago sin problema pero es con flebo sí señora sí sí señora yo ya sí señora ya o sea no pero vuelvo y te digo perdóname sino que se me hizo raro o sea no sé yo voy a confirmar entonces sería la pregunta no hay problema ya me mandaron incluso el link para el pago o sea a la persona con la que estoy hablando de flebo permítame permítamelo anotar formación arroba javeriana cali listo perfecto contrato firmado y soporte de cuota listo perfecto ya en un ratito los envío muchas gracias,Positivo
02647261da12429f9cfa9c4cc663c180_20230520t16_21_utc.txt,bien gracias pues fue el momento no el momento no no estoy interesado sí yo los contacto mejor en caso de que ya decía vale gracias,Negativo
